ccode,scode,country,year,source,idp,host
380,SWD,Sweden,2006,0,0,24
380,SWD,Sweden,2007,0,0,36
380,SWD,Sweden,2008,0,0,23
385,NOR,Norway,1964,0,0,0
385,NOR,Norway,1965,0,0,0
385,NOR,Norway,1966,0,0,0
385,NOR,Norway,1967,0,0,0
385,NOR,Norway,1968,0,0,0
385,NOR,Norway,1969,0,0,0
385,NOR,Norway,1970,0,0,6
385,NOR,Norway,1971,0,0,6
385,NOR,Norway,1972,0,0,6
385,NOR,Norway,1973,,,
385,NOR,Norway,1974,0,0,3
385,NOR,Norway,1975,,,
385,NOR,Norway,1976,0,0,0
385,NOR,Norway,1977,0,0,0
385,NOR,Norway,1978,0,0,0
385,NOR,Norway,1979,,,
385,NOR,Norway,1980,0,0,0
385,NOR,Norway,1981,0,0,3
385,NOR,Norway,1982,0,0,6
385,NOR,Norway,1983,0,0,0
385,NOR,Norway,1984,0,0,0
385,NOR,Norway,1985,0,0,0
385,NOR,Norway,1986,0,0,0
385,NOR,Norway,1987,0,0,0
385,NOR,Norway,1988,0,0,0
385,NOR,Norway,1989,0,0,4
385,NOR,Norway,1990,0,0,4
385,NOR,Norway,1991,0,0,5
385,NOR,Norway,1992,0,0,6
385,NOR,Norway,1993,0,0,14
385,NOR,Norway,1994,0,0,12
385,NOR,Norway,1995,0,0,11
385,NOR,Norway,1996,0,0,13
385,NOR,Norway,1997,0,0,3
385,NOR,Norway,1998,0,0,2
385,NOR,Norway,1999,0,0,10
385,NOR,Norway,2000,0,0,9
385,NOR,Norway,2001,0,0,13
385,NOR,Norway,2002,0,0,6
385,NOR,Norway,2003,0,0,11
385,NOR,Norway,2004,0,0,9
385,NOR,Norway,2005,0,0,4
385,NOR,Norway,2006,0,0,6
385,NOR,Norway,2007,0,0,8
385,NOR,Norway,2008,0,0,13
390,DEN,Denmark,1964,0,0,0
390,DEN,Denmark,1965,0,0,0
390,DEN,Denmark,1966,0,0,0
390,DEN,Denmark,1967,0,0,0
390,DEN,Denmark,1968,0,0,0
390,DEN,Denmark,1969,0,0,0
390,DEN,Denmark,1970,0,0,0
390,DEN,Denmark,1971,0,0,0
390,DEN,Denmark,1972,0,0,5
390,DEN,Denmark,1973,,,
390,DEN,Denmark,1974,0,0,2
390,DEN,Denmark,1975,,,
390,DEN,Denmark,1976,0,0,0
390,DEN,Denmark,1977,0,0,0
390,DEN,Denmark,1978,0,0,0
390,DEN,Denmark,1979,,,
390,DEN,Denmark,1980,0,0,0
390,DEN,Denmark,1981,0,0,0
390,DEN,Denmark,1982,0,0,2
390,DEN,Denmark,1983,0,0,0
390,DEN,Denmark,1984,0,0,0
390,DEN,Denmark,1985,0,0,0
390,DEN,Denmark,1986,0,0,0
390,DEN,Denmark,1987,0,0,15
390,DEN,Denmark,1988,0,0,0
390,DEN,Denmark,1989,0,0,5
390,DEN,Denmark,1990,0,0,6
390,DEN,Denmark,1991,0,0,5
390,DEN,Denmark,1992,0,0,14
390,DEN,Denmark,1993,0,0,23
390,DEN,Denmark,1994,0,0,25
390,DEN,Denmark,1995,0,0,10
390,DEN,Denmark,1996,0,0,25
390,DEN,Denmark,1997,0,0,13
390,DEN,Denmark,1998,0,0,6
390,DEN,Denmark,1999,0,0,8
390,DEN,Denmark,2000,0,0,10
390,DEN,Denmark,2001,0,0,12
390,DEN,Denmark,2002,0,0,5
390,DEN,Denmark,2003,0,0,3
390,DEN,Denmark,2004,0,0,2
390,DEN,Denmark,2005,0,0,2
390,DEN,Denmark,2006,0,0,3
390,DEN,Denmark,2007,0,0,0
390,DEN,Denmark,2008,0,0,3
404,GNB,Guinea-Bissau,1974,0,0,0
404,GNB,Guinea-Bissau,1975,,,
404,GNB,Guinea-Bissau,1976,0,0,0
404,GNB,Guinea-Bissau,1977,0,0,0
404,GNB,Guinea-Bissau,1978,0,0,0
404,GNB,Guinea-Bissau,1979,,,
404,GNB,Guinea-Bissau,1980,0,0,0
404,GNB,Guinea-Bissau,1981,0,0,0
404,GNB,Guinea-Bissau,1982,0,0,0
404,GNB,Guinea-Bissau,1983,0,0,0
404,GNB,Guinea-Bissau,1984,0,0,0
404,GNB,Guinea-Bissau,1985,0,0,0
404,GNB,Guinea-Bissau,1986,0,0,0
404,GNB,Guinea-Bissau,1987,0,0,0
404,GNB,Guinea-Bissau,1988,0,0,0
404,GNB,Guinea-Bissau,1989,0,0,0
404,GNB,Guinea-Bissau,1990,0,0,0
404,GNB,Guinea-Bissau,1991,0,0,0
404,GNB,Guinea-Bissau,1992,0,0,12
404,GNB,Guinea-Bissau,1993,0,0,16
404,GNB,Guinea-Bissau,1994,0,0,16
404,GNB,Guinea-Bissau,1995,0,0,15
404,GNB,Guinea-Bissau,1996,0,0,15
404,GNB,Guinea-Bissau,1997,0,0,4
404,GNB,Guinea-Bissau,1998,11,200,5
404,GNB,Guinea-Bissau,1999,4,50,5
404,GNB,Guinea-Bissau,2000,2,0,6
404,GNB,Guinea-Bissau,2001,0,0,7
404,GNB,Guinea-Bissau,2002,0,0,7
404,GNB,Guinea-Bissau,2003,0,0,10
404,GNB,Guinea-Bissau,2004,0,0,8
404,GNB,Guinea-Bissau,2005,0,0,8
404,GNB,Guinea-Bissau,2006,0,0,8
404,GNB,Guinea-Bissau,2007,0,0,8
404,GNB,Guinea-Bissau,2008,0,0,8
411,EQG,Equatorial Guinea,1968,0,0,0
411,EQG,Equatorial Guinea,1969,0,0,0
411,EQG,Equatorial Guinea,1970,0,0,0
411,EQG,Equatorial Guinea,1971,0,0,0
411,EQG,Equatorial Guinea,1972,0,0,0
411,EQG,Equatorial Guinea,1973,,,
411,EQG,Equatorial Guinea,1974,0,0,0
411,EQG,Equatorial Guinea,1975,,,
411,EQG,Equatorial Guinea,1976,0,0,0
411,EQG,Equatorial Guinea,1977,0,0,0
411,EQG,Equatorial Guinea,1978,0,0,0
411,EQG,Equatorial Guinea,1979,,,
411,EQG,Equatorial Guinea,1980,0,0,0
411,EQG,Equatorial Guinea,1981,0,0,0
411,EQG,Equatorial Guinea,1982,0,0,0
411,EQG,Equatorial Guinea,1983,0,0,0
411,EQG,Equatorial Guinea,1984,0,0,0
411,EQG,Equatorial Guinea,1985,0,0,0
411,EQG,Equatorial Guinea,1986,0,0,0
411,EQG,Equatorial Guinea,1987,0,0,0
411,EQG,Equatorial Guinea,1988,0,0,0
411,EQG,Equatorial Guinea,1989,0,0,0
411,EQG,Equatorial Guinea,1990,0,0,0
411,EQG,Equatorial Guinea,1991,0,0,0
411,EQG,Equatorial Guinea,1992,0,0,0
411,EQG,Equatorial Guinea,1993,0,0,0
411,EQG,Equatorial Guinea,1994,0,0,0
411,EQG,Equatorial Guinea,1995,0,0,0
411,EQG,Equatorial Guinea,1996,0,0,0
411,EQG,Equatorial Guinea,1997,0,0,0
411,EQG,Equatorial Guinea,1998,0,0,0
411,EQG,Equatorial Guinea,1999,0,0,0
411,EQG,Equatorial Guinea,2000,0,0,0
411,EQG,Equatorial Guinea,2001,0,0,0
411,EQG,Equatorial Guinea,2002,0,0,0
411,EQG,Equatorial Guinea,2003,0,0,0
411,EQG,Equatorial Guinea,2004,0,0,0
411,EQG,Equatorial Guinea,2005,0,0,0
411,EQG,Equatorial Guinea,2006,0,0,0
411,EQG,Equatorial Guinea,2007,0,0,0
411,EQG,Equatorial Guinea,2008,0,0,0
420,GAM,Gambia,1964,0,0,0
420,GAM,Gambia,1965,0,0,0
420,GAM,Gambia,1966,0,0,0
420,GAM,Gambia,1967,0,0,0
420,GAM,Gambia,1968,0,0,0
420,GAM,Gambia,1969,0,0,0
420,GAM,Gambia,1970,0,0,0
420,GAM,Gambia,1971,0,0,0
420,GAM,Gambia,1972,0,0,0
420,GAM,Gambia,1973,,,
420,GAM,Gambia,1974,0,0,0
420,GAM,Gambia,1975,,,
420,GAM,Gambia,1976,0,0,0
420,GAM,Gambia,1977,0,0,0
420,GAM,Gambia,1978,0,0,0
420,GAM,Gambia,1979,,,
420,GAM,Gambia,1980,0,0,0
420,GAM,Gambia,1981,0,0,0
420,GAM,Gambia,1982,0,0,0
420,GAM,Gambia,1983,0,0,0
420,GAM,Gambia,1984,0,0,0
420,GAM,Gambia,1985,0,0,0
420,GAM,Gambia,1986,0,0,0
420,GAM,Gambia,1987,0,0,0
420,GAM,Gambia,1988,0,0,0
420,GAM,Gambia,1989,0,0,0
420,GAM,Gambia,1990,0,0,0
420,GAM,Gambia,1991,0,0,0
420,GAM,Gambia,1992,0,0,3
420,GAM,Gambia,1993,0,0,2
420,GAM,Gambia,1994,0,0,1
420,GAM,Gambia,1995,0,0,5
420,GAM,Gambia,1996,0,0,5
420,GAM,Gambia,1997,0,0,8
420,GAM,Gambia,1998,0,0,13
420,GAM,Gambia,1999,0,0,25
420,GAM,Gambia,2000,0,0,15
420,GAM,Gambia,2001,0,0,15
420,GAM,Gambia,2002,0,0,10
420,GAM,Gambia,2003,0,0,10
420,GAM,Gambia,2004,0,0,11
420,GAM,Gambia,2005,0,0,9
420,GAM,Gambia,2006,0,0,14
420,GAM,Gambia,2007,0,0,14
420,GAM,Gambia,2008,0,0,15
432,MLI,Mali,1964,0,0,0
432,MLI,Mali,1965,0,0,0
432,MLI,Mali,1966,0,0,0
432,MLI,Mali,1967,0,0,0
432,MLI,Mali,1968,0,0,0
432,MLI,Mali,1969,0,0,0
432,MLI,Mali,1970,0,0,0
432,MLI,Mali,1971,0,0,0
432,MLI,Mali,1972,0,0,0
432,MLI,Mali,1973,,,
432,MLI,Mali,1974,0,0,0
432,MLI,Mali,1975,,,
432,MLI,Mali,1976,0,0,0
432,MLI,Mali,1977,0,0,0
432,MLI,Mali,1978,0,0,0
432,MLI,Mali,1979,,,
432,MLI,Mali,1980,0,0,0
432,MLI,Mali,1981,0,0,0
432,MLI,Mali,1982,0,0,0
432,MLI,Mali,1983,0,0,0
432,MLI,Mali,1984,0,0,0
432,MLI,Mali,1985,0,0,0
432,MLI,Mali,1986,0,0,0
432,MLI,Mali,1987,0,0,0
432,MLI,Mali,1988,0,0,0
432,MLI,Mali,1989,0,0,0
432,MLI,Mali,1990,21,0,11
432,MLI,Mali,1991,53,0,14
432,MLI,Mali,1992,81,0,10
432,MLI,Mali,1993,87,0,13
432,MLI,Mali,1994,115,0,15
432,MLI,Mali,1995,90,10,15
432,MLI,Mali,1996,80,0,15
432,MLI,Mali,1997,16,0,17
432,MLI,Mali,1998,3,0,5
432,MLI,Mali,1999,2,0,7
432,MLI,Mali,2000,0,0,7
432,MLI,Mali,2001,0,0,9
432,MLI,Mali,2002,0,0,4
432,MLI,Mali,2003,0,0,7
432,MLI,Mali,2004,4,0,12
432,MLI,Mali,2005,3,0,13
432,MLI,Mali,2006,4,0,13
432,MLI,Mali,2007,4,0,13
432,MLI,Mali,2008,4,0,11
433,SEN,Senegal,1964,0,0,0
433,SEN,Senegal,1965,0,0,35
433,SEN,Senegal,1966,0,0,55
433,SEN,Senegal,1967,0,0,61
433,SEN,Senegal,1968,0,0,61
433,SEN,Senegal,1969,0,0,63
433,SEN,Senegal,1970,0,0,68
433,SEN,Senegal,1971,0,0,81
433,SEN,Senegal,1972,0,0,81
433,SEN,Senegal,1973,,,
433,SEN,Senegal,1974,0,0,84
433,SEN,Senegal,1975,,,
433,SEN,Senegal,1976,0,0,0
433,SEN,Senegal,1977,0,0,0
433,SEN,Senegal,1978,0,0,30
433,SEN,Senegal,1979,,,
433,SEN,Senegal,1980,0,0,0
433,SEN,Senegal,1981,0,0,5
433,SEN,Senegal,1982,0,0,4
433,SEN,Senegal,1983,0,0,5
433,SEN,Senegal,1984,0,0,5
433,SEN,Senegal,1985,0,0,5
433,SEN,Senegal,1986,0,0,6
433,SEN,Senegal,1987,0,0,6
433,SEN,Senegal,1988,0,0,5
433,SEN,Senegal,1989,0,0,48
433,SEN,Senegal,1990,0,0,55
433,SEN,Senegal,1991,28,0,53
433,SEN,Senegal,1992,15,0,55
433,SEN,Senegal,1993,18,0,66
433,SEN,Senegal,1994,17,0,60
433,SEN,Senegal,1995,17,0,68
433,SEN,Senegal,1996,17,0,51
433,SEN,Senegal,1997,0,10,41
433,SEN,Senegal,1998,10,10,30
433,SEN,Senegal,1999,10,0,42
433,SEN,Senegal,2000,10,5,41
433,SEN,Senegal,2001,10,5,43
433,SEN,Senegal,2002,11,5,45
433,SEN,Senegal,2003,13,17,23
433,SEN,Senegal,2004,12,0,23
433,SEN,Senegal,2005,7,0,23
433,SEN,Senegal,2006,15,64,23
433,SEN,Senegal,2007,15,40,24
433,SEN,Senegal,2008,15,40,36
434,BEN,Benin,1964,0,0,12
434,BEN,Benin,1965,0,0,28
434,BEN,Benin,1966,0,0,28
434,BEN,Benin,1967,0,0,12
434,BEN,Benin,1968,0,0,12
434,BEN,Benin,1969,0,0,12
434,BEN,Benin,1970,0,0,0
434,BEN,Benin,1971,0,0,0
434,BEN,Benin,1972,0,0,0
434,BEN,Benin,1973,,,
434,BEN,Benin,1974,0,0,0
434,BEN,Benin,1975,,,
434,BEN,Benin,1976,0,0,0
434,BEN,Benin,1977,0,0,0
434,BEN,Benin,1978,0,0,0
434,BEN,Benin,1979,,,
434,BEN,Benin,1980,0,0,0
434,BEN,Benin,1981,0,0,0
434,BEN,Benin,1982,0,0,0
434,BEN,Benin,1983,0,0,0
434,BEN,Benin,1984,0,0,0
434,BEN,Benin,1985,0,0,0
434,BEN,Benin,1986,0,0,4
434,BEN,Benin,1987,0,0,4
434,BEN,Benin,1988,0,0,3
434,BEN,Benin,1989,0,0,0
434,BEN,Benin,1990,0,0,0
434,BEN,Benin,1991,0,0,15
434,BEN,Benin,1992,0,0,4
434,BEN,Benin,1993,0,0,120
434,BEN,Benin,1994,0,0,50
434,BEN,Benin,1995,0,0,25
434,BEN,Benin,1996,0,0,11
434,BEN,Benin,1997,0,0,3
434,BEN,Benin,1998,0,0,3
434,BEN,Benin,1999,0,0,3
434,BEN,Benin,2000,0,0,4
434,BEN,Benin,2001,0,0,5
434,BEN,Benin,2002,0,0,6
434,BEN,Benin,2003,0,0,5
434,BEN,Benin,2004,0,0,6
434,BEN,Benin,2005,0,0,32
434,BEN,Benin,2006,0,0,12
434,BEN,Benin,2007,0,0,8
434,BEN,Benin,2008,0,0,8
435,MAA,Mauritania,1964,0,0,0
435,MAA,Mauritania,1965,0,0,0
435,MAA,Mauritania,1966,0,0,0
435,MAA,Mauritania,1967,0,0,0
435,MAA,Mauritania,1968,0,0,0
435,MAA,Mauritania,1969,0,0,0
435,MAA,Mauritania,1970,0,0,0
435,MAA,Mauritania,1971,0,0,0
435,MAA,Mauritania,1972,0,0,0
435,MAA,Mauritania,1973,,,
435,MAA,Mauritania,1974,0,0,0
435,MAA,Mauritania,1975,,,
435,MAA,Mauritania,1976,0,0,0
435,MAA,Mauritania,1977,0,0,0
435,MAA,Mauritania,1978,0,0,0
435,MAA,Mauritania,1979,,,
435,MAA,Mauritania,1980,0,0,0
435,MAA,Mauritania,1981,0,0,0
435,MAA,Mauritania,1982,0,0,0
435,MAA,Mauritania,1983,0,0,0
435,MAA,Mauritania,1984,0,0,0
435,MAA,Mauritania,1985,0,0,0
435,MAA,Mauritania,1986,0,0,0
435,MAA,Mauritania,1987,0,0,0
435,MAA,Mauritania,1988,0,0,0
435,MAA,Mauritania,1989,0,0,22
435,MAA,Mauritania,1990,60,0,22
435,MAA,Mauritania,1991,66,0,40
435,MAA,Mauritania,1992,65,0,40
435,MAA,Mauritania,1993,79,0,46
435,MAA,Mauritania,1994,75,0,55
435,MAA,Mauritania,1995,80,0,35
435,MAA,Mauritania,1996,65,0,15
435,MAA,Mauritania,1997,55,0,5
435,MAA,Mauritania,1998,30,0,20
435,MAA,Mauritania,1999,45,0,25
435,MAA,Mauritania,2000,50,0,25
435,MAA,Mauritania,2001,50,0,25
435,MAA,Mauritania,2002,45,0,25
435,MAA,Mauritania,2003,23,0,27
435,MAA,Mauritania,2004,29,0,31
435,MAA,Mauritania,2005,29,0,31
435,MAA,Mauritania,2006,26,0,30
435,MAA,Mauritania,2007,27,0,31
435,MAA,Mauritania,2008,39,0,31
436,NIR,Niger,1964,0,0,0
436,NIR,Niger,1965,16,0,0
436,NIR,Niger,1966,16,0,0
436,NIR,Niger,1967,0,0,0
436,NIR,Niger,1968,0,0,0
436,NIR,Niger,1969,0,0,0
436,NIR,Niger,1970,0,0,0
436,NIR,Niger,1971,0,0,0
436,NIR,Niger,1972,0,0,0
436,NIR,Niger,1973,,,
436,NIR,Niger,1974,0,0,0
436,NIR,Niger,1975,,,
436,NIR,Niger,1976,0,0,0
436,NIR,Niger,1977,0,0,0
436,NIR,Niger,1978,0,0,0
436,NIR,Niger,1979,,,
436,NIR,Niger,1980,0,0,0
436,NIR,Niger,1981,0,0,0
436,NIR,Niger,1982,0,0,0
436,NIR,Niger,1983,6,0,0
436,NIR,Niger,1984,0,0,0
436,NIR,Niger,1985,0,0,0
436,NIR,Niger,1986,0,0,0
436,NIR,Niger,1987,0,0,0
436,NIR,Niger,1988,0,0,0
436,NIR,Niger,1989,0,0,0
436,NIR,Niger,1990,0,0,0
436,NIR,Niger,1991,0,0,1
436,NIR,Niger,1992,5,0,4
436,NIR,Niger,1993,6,0,3
436,NIR,Niger,1994,20,0,3
436,NIR,Niger,1995,20,0,17
436,NIR,Niger,1996,15,0,27
436,NIR,Niger,1997,10,0,7
436,NIR,Niger,1998,0,0,3
436,NIR,Niger,1999,0,0,2
436,NIR,Niger,2000,0,0,1
436,NIR,Niger,2001,0,0,1
436,NIR,Niger,2002,0,0,0
436,NIR,Niger,2003,0,0,0
436,NIR,Niger,2004,0,0,0
436,NIR,Niger,2005,0,0,0
436,NIR,Niger,2006,0,0,15
436,NIR,Niger,2007,0,0,16
436,NIR,Niger,2008,0,6,16
437,IVO,Ivory Coast,1964,0,0,0
437,IVO,Ivory Coast,1965,0,0,0
437,IVO,Ivory Coast,1966,0,0,0
437,IVO,Ivory Coast,1967,0,0,0
437,IVO,Ivory Coast,1968,0,0,0
437,IVO,Ivory Coast,1969,0,0,0
437,IVO,Ivory Coast,1970,0,0,0
437,IVO,Ivory Coast,1971,0,0,0
437,IVO,Ivory Coast,1972,0,0,0
437,IVO,Ivory Coast,1973,,,
437,IVO,Ivory Coast,1974,0,0,0
437,IVO,Ivory Coast,1975,,,
437,IVO,Ivory Coast,1976,0,0,0
437,IVO,Ivory Coast,1977,0,0,0
437,IVO,Ivory Coast,1978,0,0,0
437,IVO,Ivory Coast,1979,,,
437,IVO,Ivory Coast,1980,0,0,0
437,IVO,Ivory Coast,1981,0,0,0
437,IVO,Ivory Coast,1982,0,0,0
437,IVO,Ivory Coast,1983,0,0,0
437,IVO,Ivory Coast,1984,0,0,0
437,IVO,Ivory Coast,1985,0,0,0
437,IVO,Ivory Coast,1986,0,0,0
437,IVO,Ivory Coast,1987,0,0,0
437,IVO,Ivory Coast,1988,0,0,0
437,IVO,Ivory Coast,1989,0,0,56
437,IVO,Ivory Coast,1990,0,0,270
437,IVO,Ivory Coast,1991,0,0,240
437,IVO,Ivory Coast,1992,0,0,196
437,IVO,Ivory Coast,1993,0,0,250
437,IVO,Ivory Coast,1994,0,0,320
437,IVO,Ivory Coast,1995,0,0,290
437,IVO,Ivory Coast,1996,0,0,320
437,IVO,Ivory Coast,1997,0,0,202
437,IVO,Ivory Coast,1998,0,0,128
437,IVO,Ivory Coast,1999,0,0,135
437,IVO,Ivory Coast,2000,0,0,94
437,IVO,Ivory Coast,2001,0,5,103
437,IVO,Ivory Coast,2002,25,600,50
437,IVO,Ivory Coast,2003,55,500,74
437,IVO,Ivory Coast,2004,45,650,74
437,IVO,Ivory Coast,2005,20,500,44
437,IVO,Ivory Coast,2006,21,750,41
437,IVO,Ivory Coast,2007,15,621,26
437,IVO,Ivory Coast,2008,24,600,26
438,GUI,Guinea,1964,0,0,0
438,GUI,Guinea,1965,0,0,0
438,GUI,Guinea,1966,0,0,0
438,GUI,Guinea,1967,0,0,0
438,GUI,Guinea,1968,0,0,0
438,GUI,Guinea,1969,0,0,0
438,GUI,Guinea,1970,0,0,0
438,GUI,Guinea,1971,0,0,15
438,GUI,Guinea,1972,0,0,15
438,GUI,Guinea,1973,,,
438,GUI,Guinea,1974,0,0,15
438,GUI,Guinea,1975,,,
438,GUI,Guinea,1976,0,0,0
438,GUI,Guinea,1977,0,0,0
438,GUI,Guinea,1978,0,0,0
438,GUI,Guinea,1979,,,
438,GUI,Guinea,1980,0,0,0
438,GUI,Guinea,1981,0,0,0
438,GUI,Guinea,1982,0,0,0
438,GUI,Guinea,1983,0,0,0
438,GUI,Guinea,1984,0,0,0
438,GUI,Guinea,1985,0,0,0
438,GUI,Guinea,1986,0,0,0
438,GUI,Guinea,1987,0,0,0
438,GUI,Guinea,1988,0,0,0
438,GUI,Guinea,1989,0,0,13
438,GUI,Guinea,1990,0,0,325
438,GUI,Guinea,1991,0,0,566
438,GUI,Guinea,1992,0,0,485
438,GUI,Guinea,1993,0,0,570
438,GUI,Guinea,1994,0,0,580
438,GUI,Guinea,1995,0,0,640
438,GUI,Guinea,1996,0,0,650
438,GUI,Guinea,1997,0,0,430
438,GUI,Guinea,1998,0,0,514
438,GUI,Guinea,1999,0,0,453
438,GUI,Guinea,2000,0,60,390
438,GUI,Guinea,2001,5,100,190
438,GUI,Guinea,2002,0,20,182
438,GUI,Guinea,2003,0,20,223
438,GUI,Guinea,2004,0,0,145
438,GUI,Guinea,2005,0,0,67
438,GUI,Guinea,2006,0,19,35
438,GUI,Guinea,2007,0,0,29
438,GUI,Guinea,2008,0,0,28
439,BFO,Burkina Faso,1964,0,0,0
439,BFO,Burkina Faso,1965,0,0,0
439,BFO,Burkina Faso,1966,0,0,0
439,BFO,Burkina Faso,1967,0,0,0
439,BFO,Burkina Faso,1968,0,0,0
439,BFO,Burkina Faso,1969,0,0,0
439,BFO,Burkina Faso,1970,0,0,0
439,BFO,Burkina Faso,1971,0,0,0
439,BFO,Burkina Faso,1972,0,0,0
439,BFO,Burkina Faso,1973,,,
439,BFO,Burkina Faso,1974,0,0,0
439,BFO,Burkina Faso,1975,,,
439,BFO,Burkina Faso,1976,0,0,0
439,BFO,Burkina Faso,1977,0,0,0
439,BFO,Burkina Faso,1978,0,0,0
439,BFO,Burkina Faso,1979,,,
439,BFO,Burkina Faso,1980,0,0,0
439,BFO,Burkina Faso,1981,0,0,0
439,BFO,Burkina Faso,1982,0,0,0
439,BFO,Burkina Faso,1983,0,0,0
439,BFO,Burkina Faso,1984,0,0,0
439,BFO,Burkina Faso,1985,0,0,0
439,BFO,Burkina Faso,1986,0,0,0
439,BFO,Burkina Faso,1987,0,0,0
439,BFO,Burkina Faso,1988,0,0,0
439,BFO,Burkina Faso,1989,0,0,0
439,BFO,Burkina Faso,1990,0,0,0
439,BFO,Burkina Faso,1991,0,0,0
439,BFO,Burkina Faso,1992,0,0,6
439,BFO,Burkina Faso,1993,0,0,6
439,BFO,Burkina Faso,1994,0,0,30
439,BFO,Burkina Faso,1995,0,0,21
439,BFO,Burkina Faso,1996,0,0,26
439,BFO,Burkina Faso,1997,0,0,2
439,BFO,Burkina Faso,1998,0,0,0
439,BFO,Burkina Faso,1999,0,0,0
439,BFO,Burkina Faso,2000,0,0,0
439,BFO,Burkina Faso,2001,0,0,0
439,BFO,Burkina Faso,2002,0,0,0
439,BFO,Burkina Faso,2003,0,0,0
439,BFO,Burkina Faso,2004,0,0,0
439,BFO,Burkina Faso,2005,0,0,0
439,BFO,Burkina Faso,2006,0,0,0
439,BFO,Burkina Faso,2007,0,0,0
439,BFO,Burkina Faso,2008,0,0,0
450,LBR,Liberia,1964,0,0,0
450,LBR,Liberia,1965,0,0,0
450,LBR,Liberia,1966,0,0,0
450,LBR,Liberia,1967,0,0,0
450,LBR,Liberia,1968,0,0,0
450,LBR,Liberia,1969,0,0,0
450,LBR,Liberia,1970,0,0,0
450,LBR,Liberia,1971,0,0,0
450,LBR,Liberia,1972,0,0,0
450,LBR,Liberia,1973,,,
450,LBR,Liberia,1974,0,0,0
450,LBR,Liberia,1975,,,
450,LBR,Liberia,1976,0,0,0
450,LBR,Liberia,1977,0,0,0
450,LBR,Liberia,1978,0,0,0
450,LBR,Liberia,1979,,,
450,LBR,Liberia,1980,0,0,0
450,LBR,Liberia,1981,0,0,0
450,LBR,Liberia,1982,0,0,0
450,LBR,Liberia,1983,0,0,0
450,LBR,Liberia,1984,0,0,0
450,LBR,Liberia,1985,0,0,0
450,LBR,Liberia,1986,0,0,0
450,LBR,Liberia,1987,0,0,0
450,LBR,Liberia,1988,0,0,0
450,LBR,Liberia,1989,68,0,0
450,LBR,Liberia,1990,730,500,0
450,LBR,Liberia,1991,662,500,12
450,LBR,Liberia,1992,599,600,100
450,LBR,Liberia,1993,701,1000,110
450,LBR,Liberia,1994,784,1100,100
450,LBR,Liberia,1995,725,1000,120
450,LBR,Liberia,1996,755,1000,100
450,LBR,Liberia,1997,475,500,100
450,LBR,Liberia,1998,310,75,120
450,LBR,Liberia,1999,250,50,90
450,LBR,Liberia,2000,200,20,70
450,LBR,Liberia,2001,215,80,60
450,LBR,Liberia,2002,280,125,65
450,LBR,Liberia,2003,384,500,60
450,LBR,Liberia,2004,328,464,39
450,LBR,Liberia,2005,220,0,16
450,LBR,Liberia,2006,141,13,16
450,LBR,Liberia,2007,98,0,11
450,LBR,Liberia,2008,77,0,19
451,SIE,Sierra Leone,1964,0,0,0
451,SIE,Sierra Leone,1965,0,0,0
451,SIE,Sierra Leone,1966,0,0,0
451,SIE,Sierra Leone,1967,0,0,0
451,SIE,Sierra Leone,1968,0,0,0
451,SIE,Sierra Leone,1969,0,0,0
451,SIE,Sierra Leone,1970,0,0,0
451,SIE,Sierra Leone,1971,0,0,0
451,SIE,Sierra Leone,1972,0,0,0
451,SIE,Sierra Leone,1973,,,
451,SIE,Sierra Leone,1974,0,0,0
451,SIE,Sierra Leone,1975,,,
451,SIE,Sierra Leone,1976,0,0,5
451,SIE,Sierra Leone,1977,0,0,5
451,SIE,Sierra Leone,1978,0,0,0
451,SIE,Sierra Leone,1979,,,
451,SIE,Sierra Leone,1980,0,0,0
451,SIE,Sierra Leone,1981,0,0,0
451,SIE,Sierra Leone,1982,0,0,0
451,SIE,Sierra Leone,1983,0,0,0
451,SIE,Sierra Leone,1984,0,0,0
451,SIE,Sierra Leone,1985,0,0,0
451,SIE,Sierra Leone,1986,0,0,0
451,SIE,Sierra Leone,1987,0,0,0
451,SIE,Sierra Leone,1988,0,0,0
451,SIE,Sierra Leone,1989,0,0,0
451,SIE,Sierra Leone,1990,0,0,125
451,SIE,Sierra Leone,1991,181,145,17
451,SIE,Sierra Leone,1992,200,200,8
451,SIE,Sierra Leone,1993,260,400,15
451,SIE,Sierra Leone,1994,260,700,20
451,SIE,Sierra Leone,1995,363,1000,15
451,SIE,Sierra Leone,1996,350,800,15
451,SIE,Sierra Leone,1997,297,500,15
451,SIE,Sierra Leone,1998,480,300,10
451,SIE,Sierra Leone,1999,460,500,7
451,SIE,Sierra Leone,2000,400,750,3
451,SIE,Sierra Leone,2001,185,600,15
451,SIE,Sierra Leone,2002,130,0,60
451,SIE,Sierra Leone,2003,68,0,70
451,SIE,Sierra Leone,2004,21,0,66
451,SIE,Sierra Leone,2005,17,0,60
451,SIE,Sierra Leone,2006,17,0,28
451,SIE,Sierra Leone,2007,18,0,17
451,SIE,Sierra Leone,2008,18,0,17
452,GHA,Ghana,1964,6,0,0
452,GHA,Ghana,1965,6,0,0
452,GHA,Ghana,1966,6,0,0
452,GHA,Ghana,1967,0,0,0
452,GHA,Ghana,1968,0,0,0
452,GHA,Ghana,1969,0,0,0
452,GHA,Ghana,1970,0,0,0
452,GHA,Ghana,1971,0,0,0
